date,real,predicho,set
2010-01-22 06:00:00,19.0,23.53448,train
2010-01-22 07:00:00,22.0,22.657373,train
2010-01-22 08:00:00,25.0,21.491951,train
2010-01-22 09:00:00,22.0,23.065649,train
2010-01-22 10:00:00,26.0,23.65726,train
2010-01-22 11:00:00,32.0,23.231495,train
2010-01-22 12:00:00,30.0,23.595264,train
2010-01-22 13:00:00,32.0,30.357613,train
2010-01-22 14:00:00,30.0,30.17654,train
2010-01-22 15:00:00,32.0,32.575237,train
2010-01-22 16:00:00,37.0,30.507046,train
2010-01-22 17:00:00,49.0,33.272648,train
2010-01-22 18:00:00,47.0,36.586052,train
2010-01-22 19:00:00,39.0,46.763184,train
2010-01-22 20:00:00,35.0,46.077633,train
2010-01-22 21:00:00,48.0,37.62622,train
2010-01-22 22:00:00,49.0,35.62315,train
2010-01-22 23:00:00,24.0,44.69,train
2010-01-23 00:00:00,23.0,45.535267,train
2010-01-23 01:00:00,20.0,41.919426,train
2010-01-23 02:00:00,19.0,28.984913,train
2010-01-23 03:00:00,16.0,22.736748,train
2010-01-23 04:00:00,22.0,20.797224,train
2010-01-23 05:00:00,24.0,15.856012,train
2010-01-23 06:00:00,24.0,22.79006,train
2010-01-23 07:00:00,41.0,24.664232,train
2010-01-23 08:00:00,23.0,26.119978,train
2010-01-23 09:00:00,19.0,38.332928,train
2010-01-23 10:00:00,15.0,27.964716,train
2010-01-23 11:00:00,19.0,22.259853,train
2010-01-23 12:00:00,17.0,16.572783,train
2010-01-23 13:00:00,17.0,21.578623,train
2010-01-23 14:00:00,22.0,21.220633,train
2010-01-23 15:00:00,22.97058823529412,21.820505,train
2010-01-23 16:00:00,23.94117647058824,27.291376,train
2010-01-23 17:00:00,24.91176470588235,28.799952,train
2010-01-23 18:00:00,25.88235294117647,28.193365,train
2010-01-23 19:00:00,26.852941176470587,27.905901,train
2010-01-23 20:00:00,27.823529411764707,47.239,train
2010-01-23 21:00:00,101.0,39.141323,train
2010-01-23 22:00:00,104.5,37.965168,train
2010-01-23 23:00:00,85.0,88.55699,train
2010-01-24 00:00:00,75.5,94.24513,train
2010-01-24 01:00:00,63.5,87.54847,train
2010-01-24 02:00:00,56.5,77.82133,train
2010-01-24 03:00:00,47.0,65.83023,train
2010-01-24 04:00:00,51.0,55.97332,train
2010-01-24 05:00:00,49.0,62.689217,train
2010-01-24 06:00:00,52.0,69.386894,train
2010-01-24 07:00:00,47.0,65.77852,train
2010-01-24 08:00:00,49.0,65.95829,train
2010-01-24 09:00:00,49.5,63.90165,train
2010-01-24 10:00:00,52.0,63.075226,train
2010-01-24 11:00:00,50.0,61.145336,train
2010-01-24 12:00:00,51.0,51.550636,train
2010-01-24 13:00:00,50.84,50.56213,train
2010-01-24 14:00:00,52.0,52.03887,train
2010-01-24 15:00:00,58.0,51.627728,train
2010-01-24 16:00:00,62.0,53.51111,train
2010-01-24 17:00:00,70.0,58.852875,train
2010-01-24 18:00:00,88.0,65.9877,train
2010-01-24 19:00:00,96.0,70.02287,train
2010-01-24 20:00:00,97.0,80.90217,train
2010-01-24 21:00:00,101.0,85.10928,train
2010-01-24 22:00:00,104.5,82.71579,train
2010-01-24 23:00:00,85.0,84.22355,train
2010-01-25 00:00:00,75.5,83.13758,train
2010-01-25 01:00:00,63.5,65.98533,train
2010-01-25 02:00:00,56.5,64.58166,train
2010-01-25 03:00:00,47.0,57.39926,train
