date,real,predicho,set
2010-01-03 03:00:00,86.0,83.58211,train
2010-01-03 04:00:00,82.0,87.79231,train
2010-01-03 05:00:00,86.0,106.859634,train
2010-01-03 06:00:00,78.0,109.95447,train
2010-01-03 07:00:00,98.0,104.45218,train
2010-01-03 08:00:00,107.0,98.842476,train
2010-01-03 09:00:00,90.0,99.86536,train
2010-01-03 10:00:00,96.0,91.476074,train
2010-01-03 11:00:00,95.0,108.82743,train
2010-01-03 12:00:00,86.0,120.6024,train
2010-01-03 13:00:00,70.0,102.3563,train
2010-01-03 14:00:00,61.0,112.524055,train
2010-01-03 15:00:00,53.0,111.94041,train
2010-01-03 16:00:00,71.0,101.20635,train
2010-01-03 17:00:00,72.0,83.87061,train
2010-01-03 18:00:00,76.0,78.58651,train
2010-01-03 19:00:00,73.0,74.37291,train
2010-01-03 20:00:00,79.0,63.02863,train
2010-01-03 21:00:00,58.0,59.904743,train
2010-01-03 22:00:00,25.0,60.98209,train
2010-01-03 23:00:00,26.0,56.32185,train
2010-01-04 00:00:00,28.0,60.496296,train
2010-01-04 01:00:00,26.0,49.21433,train
2010-01-04 02:00:00,20.0,27.661427,train
2010-01-04 03:00:00,29.0,27.26484,train
2010-01-04 04:00:00,26.0,27.981375,train
2010-01-04 05:00:00,27.0,25.615757,train
2010-01-04 06:00:00,27.0,21.595371,train
2010-01-04 07:00:00,25.0,25.299376,train
2010-01-04 08:00:00,29.0,24.591612,train
2010-01-04 09:00:00,32.0,24.850292,train
2010-01-04 10:00:00,28.0,26.001257,train
2010-01-04 11:00:00,29.0,26.394394,train
2010-01-04 12:00:00,30.0,27.64088,train
2010-01-04 13:00:00,30.0,33.407337,train
2010-01-04 14:00:00,28.0,30.683733,train
2010-01-04 15:00:00,26.0,33.632107,train
2010-01-04 16:00:00,31.0,36.73356,train
2010-01-04 17:00:00,33.0,36.058777,train
2010-01-04 18:00:00,29.0,32.98061,train
2010-01-04 19:00:00,31.0,31.994215,train
2010-01-04 20:00:00,30.0,32.386307,train
2010-01-04 21:00:00,34.0,35.642563,train
2010-01-04 22:00:00,27.0,29.837917,train
2010-01-04 23:00:00,25.0,32.027393,train
2010-01-05 00:00:00,28.0,34.140747,train
2010-01-05 01:00:00,28.0,37.68429,train
2010-01-05 02:00:00,27.0,31.45422,train
2010-01-05 03:00:00,27.0,31.139114,train
2010-01-05 04:00:00,27.0,31.818148,train
2010-01-05 05:00:00,29.0,34.634373,train
2010-01-05 06:00:00,36.0,34.53548,train
2010-01-05 07:00:00,30.0,34.00457,train
2010-01-05 08:00:00,27.0,34.348827,train
2010-01-05 09:00:00,39.0,35.565483,train
2010-01-05 10:00:00,41.0,42.462738,train
2010-01-05 11:00:00,33.0,38.14948,train
2010-01-05 12:00:00,50.0,34.220196,train
2010-01-05 13:00:00,56.0,50.15767,train
2010-01-05 14:00:00,59.0,72.97664,train
2010-01-05 15:00:00,60.0,55.144714,train
2010-01-05 16:00:00,84.0,63.101894,train
2010-01-05 17:00:00,106.0,68.04161,train
2010-01-05 18:00:00,66.0,67.476814,train
2010-01-05 19:00:00,50.0,63.759995,train
2010-01-05 20:00:00,56.0,75.88007,train
2010-01-05 21:00:00,77.0,88.15692,train
2010-01-05 22:00:00,50.0,55.851658,train
2010-01-05 23:00:00,44.0,47.14706,train
2010-01-06 00:00:00,27.0,55.18079,train
2010-01-06 01:00:00,28.0,80.14321,train
2010-01-06 02:00:00,21.0,58.529583,train
2010-01-06 03:00:00,25.0,52.534386,train
2010-01-06 04:00:00,20.0,34.894634,train
2010-01-06 05:00:00,29.0,34.1469,train
2010-01-06 06:00:00,34.0,30.211376,train
2010-01-06 07:00:00,42.0,29.01437,train
2010-01-06 08:00:00,28.0,24.912518,train
2010-01-06 09:00:00,36.0,32.062206,train
2010-01-06 10:00:00,48.0,43.502083,train
2010-01-06 11:00:00,49.0,52.047375,train
2010-01-06 12:00:00,52.0,35.732067,train
2010-01-06 13:00:00,56.0,38.555477,train
2010-01-06 14:00:00,96.0,49.9531,train
2010-01-06 15:00:00,75.0,70.16068,train
2010-01-06 16:00:00,105.0,67.04488,train
2010-01-06 17:00:00,132.0,68.82189,train
2010-01-06 18:00:00,93.0,85.319626,train
2010-01-06 19:00:00,131.0,93.59614,train
2010-01-06 20:00:00,127.0,95.306335,train
2010-01-06 21:00:00,130.0,96.65144,train
2010-01-06 22:00:00,43.0,57.38223,train
2010-01-06 23:00:00,37.0,83.1217,train
2010-01-07 00:00:00,30.0,77.08118,train
2010-01-07 01:00:00,28.0,107.88265,train
2010-01-07 02:00:00,24.0,57.012253,train
2010-01-07 03:00:00,23.0,30.72395,train
2010-01-07 04:00:00,24.0,30.632639,train
2010-01-07 05:00:00,27.0,27.041754,train
2010-01-07 06:00:00,40.0,32.302025,train
2010-01-07 07:00:00,42.0,29.78127,train
2010-01-07 08:00:00,42.0,37.237144,train
2010-01-07 09:00:00,55.0,33.723274,train
2010-01-07 10:00:00,52.0,45.9524,train
2010-01-07 11:00:00,51.0,48.2226,train
2010-01-07 12:00:00,57.0,49.299076,train
2010-01-07 13:00:00,50.0,58.94041,train
2010-01-07 14:00:00,54.0,56.83939,train
2010-01-07 15:00:00,67.0,58.026905,train
2010-01-07 16:00:00,106.0,65.24636,train
2010-01-07 17:00:00,159.0,61.709373,train
2010-01-07 18:00:00,198.0,89.048195,train
2010-01-07 19:00:00,190.0,85.73766,train
2010-01-07 20:00:00,210.0,118.40081,train
2010-01-07 21:00:00,195.0,158.31137,train
2010-01-07 22:00:00,275.0,187.76474,train
2010-01-07 23:00:00,164.0,168.9032,train
2010-01-08 00:00:00,110.0,141.72102,train
2010-01-08 01:00:00,100.0,130.59706,train
2010-01-08 02:00:00,81.0,200.30978,train
2010-01-08 03:00:00,71.0,136.38939,train
2010-01-08 04:00:00,66.0,107.72003,train
2010-01-08 05:00:00,92.0,127.52241,train
2010-01-08 06:00:00,135.0,103.78826,train
2010-01-08 07:00:00,155.0,118.81483,train
2010-01-08 08:00:00,198.0,126.58306,train
2010-01-08 09:00:00,250.00000000000003,147.81294,train
2010-01-08 10:00:00,200.0,151.82133,train
2010-01-08 11:00:00,231.0,151.91138,train
2010-01-08 12:00:00,250.00000000000003,186.61014,train
2010-01-08 13:00:00,212.0,215.23875,train
2010-01-08 14:00:00,219.0,166.19296,train
2010-01-08 15:00:00,227.0,216.089,train
2010-01-08 16:00:00,226.0,247.51753,train
2010-01-08 17:00:00,225.0,226.3685,train
2010-01-08 18:00:00,168.0,219.72743,train
2010-01-08 19:00:00,169.0,221.39494,train
2010-01-08 20:00:00,165.0,206.3574,train
2010-01-08 21:00:00,159.0,152.40239,train
2010-01-08 22:00:00,167.0,82.59628,train
2010-01-08 23:00:00,196.0,105.04053,train
2010-01-09 00:00:00,169.0,151.75789,train
2010-01-09 01:00:00,155.0,125.25124,train
2010-01-09 02:00:00,119.0,134.33936,train
2010-01-09 03:00:00,106.0,162.99426,train
2010-01-09 04:00:00,93.0,127.25061,train
2010-01-09 05:00:00,84.0,108.88125,train
2010-01-09 06:00:00,73.0,76.79594,train
2010-01-09 07:00:00,66.0,72.13057,train
2010-01-09 08:00:00,40.0,61.56889,train
2010-01-09 09:00:00,49.0,72.678116,train
2010-01-09 10:00:00,50.0,69.88621,train
2010-01-09 11:00:00,49.0,63.05654,train
2010-01-09 12:00:00,41.0,44.63834,train
2010-01-09 13:00:00,37.0,48.85507,train
2010-01-09 14:00:00,45.0,54.831345,train
2010-01-09 15:00:00,44.0,67.32413,train
2010-01-09 16:00:00,54.0,58.267326,train
2010-01-09 17:00:00,50.0,59.507954,train
2010-01-09 18:00:00,47.0,66.77282,train
2010-01-09 19:00:00,66.0,59.28783,train
2010-01-09 20:00:00,75.0,62.95565,train
2010-01-09 21:00:00,82.0,70.25587,train
2010-01-09 22:00:00,66.0,76.08204,train
2010-01-09 23:00:00,83.0,92.34019,train
2010-01-10 00:00:00,62.0,86.45443,train
2010-01-10 01:00:00,40.0,85.77736,train
2010-01-10 02:00:00,23.0,63.209827,train
2010-01-10 03:00:00,25.0,67.35447,train
2010-01-10 04:00:00,27.0,52.292103,train
2010-01-10 05:00:00,35.0,41.865337,train
2010-01-10 06:00:00,50.0,25.57569,train
2010-01-10 07:00:00,70.0,27.586113,train
2010-01-10 08:00:00,75.0,28.270142,train
2010-01-10 09:00:00,58.0,34.81633,train
2010-01-10 10:00:00,70.0,58.92739,train
2010-01-10 11:00:00,68.0,76.035934,train
2010-01-10 12:00:00,71.0,76.29699,train
2010-01-10 13:00:00,88.0,76.59085,train
2010-01-10 14:00:00,84.0,86.15772,train
2010-01-10 15:00:00,83.0,86.36003,train
2010-01-10 16:00:00,66.0,83.836105,train
2010-01-10 17:00:00,27.0,72.404175,train
2010-01-10 18:00:00,24.0,68.9641,train
2010-01-10 19:00:00,22.0,67.12263,train
2010-01-10 20:00:00,23.0,52.99276,train
2010-01-10 21:00:00,27.0,23.493258,train
2010-01-10 22:00:00,23.0,21.050747,train
2010-01-10 23:00:00,17.0,19.140425,train
2010-01-11 00:00:00,17.0,20.408468,train
2010-01-11 01:00:00,16.0,44.95374,train
2010-01-11 02:00:00,16.0,27.388252,train
2010-01-11 03:00:00,20.0,21.495989,train
2010-01-11 04:00:00,20.0,20.886555,train
2010-01-11 05:00:00,18.0,22.44093,train
2010-01-11 06:00:00,25.0,19.515976,train
2010-01-11 07:00:00,26.0,23.115545,train
2010-01-11 08:00:00,27.0,24.100588,train
2010-01-11 09:00:00,28.0,23.212704,train
2010-01-11 10:00:00,15.0,27.182026,train
2010-01-11 11:00:00,24.0,27.947664,train
2010-01-11 12:00:00,13.0,28.768782,train
2010-01-11 13:00:00,13.0,29.759983,train
2010-01-11 14:00:00,13.0,24.509901,train
2010-01-11 15:00:00,17.0,27.059547,train
2010-01-11 16:00:00,20.0,22.804085,train
2010-01-11 17:00:00,27.0,21.446968,train
2010-01-11 18:00:00,20.0,20.228142,train
2010-01-11 19:00:00,15.0,21.309584,train
2010-01-11 20:00:00,21.0,21.578373,train
2010-01-11 21:00:00,21.0,23.611046,train
2010-01-11 22:00:00,37.0,22.173294,train
2010-01-11 23:00:00,26.0,30.39322,train
2010-01-12 00:00:00,15.0,36.869682,train
2010-01-12 01:00:00,9.0,31.994455,train
2010-01-12 02:00:00,11.0,44.923267,train
2010-01-12 03:00:00,11.0,41.523724,train
2010-01-12 04:00:00,16.0,29.522686,train
2010-01-12 05:00:00,13.0,24.813427,train
2010-01-12 06:00:00,15.0,22.259363,train
2010-01-12 07:00:00,21.0,24.918736,train
2010-01-12 08:00:00,24.0,24.858545,train
2010-01-12 09:00:00,22.0,23.72578,train
2010-01-12 10:00:00,22.0,22.218313,train
2010-01-12 11:00:00,22.0,25.173536,train
2010-01-12 12:00:00,19.0,28.371021,train
2010-01-12 13:00:00,23.0,28.239485,train
2010-01-12 14:00:00,25.0,27.121786,train
2010-01-12 15:00:00,25.0,28.474384,train
2010-01-12 16:00:00,31.0,24.937538,train
2010-01-12 17:00:00,25.0,27.87772,train
2010-01-12 18:00:00,22.0,31.105583,train
2010-01-12 19:00:00,22.0,31.449158,train
2010-01-12 20:00:00,15.0,33.79765,train
2010-01-12 21:00:00,16.0,30.51331,train
2010-01-12 22:00:00,11.0,26.172098,train
2010-01-12 23:00:00,11.0,26.381105,train
2010-01-13 00:00:00,12.0,21.484287,train
2010-01-13 01:00:00,11.0,21.851522,train
2010-01-13 02:00:00,12.0,21.028648,train
2010-01-13 03:00:00,27.0,21.489555,train
2010-01-13 04:00:00,28.0,22.08192,train
2010-01-13 05:00:00,34.0,21.368279,train
2010-01-13 06:00:00,33.0,20.528347,train
2010-01-13 07:00:00,36.0,27.680254,train
2010-01-13 08:00:00,26.0,29.04344,train
2010-01-13 09:00:00,49.0,34.71527,train
2010-01-13 10:00:00,52.0,35.16321,train
2010-01-13 11:00:00,47.0,34.10962,train
2010-01-13 12:00:00,47.0,30.1133,train
2010-01-13 13:00:00,39.0,47.642372,train
2010-01-13 14:00:00,59.0,57.58153,train
2010-01-13 15:00:00,76.0,55.544918,train
2010-01-13 16:00:00,96.0,54.050537,train
2010-01-13 17:00:00,95.0,82.6136,train
2010-01-13 18:00:00,68.0,92.383026,train
2010-01-13 19:00:00,65.0,101.93799,train
2010-01-13 20:00:00,75.0,126.86758,train
2010-01-13 21:00:00,257.0,119.11197,train
2010-01-13 22:00:00,174.0,90.76112,train
2010-01-13 23:00:00,164.0,87.32695,train
2010-01-14 00:00:00,161.0,93.911964,train
2010-01-14 01:00:00,137.0,230.63385,train
2010-01-14 02:00:00,92.0,107.950714,train
2010-01-14 03:00:00,64.0,104.614105,train
2010-01-14 04:00:00,87.0,112.089516,train
2010-01-14 05:00:00,87.0,97.45402,train
2010-01-14 06:00:00,84.0,67.38638,train
2010-01-14 07:00:00,95.0,66.527405,train
2010-01-14 08:00:00,79.0,92.941986,train
2010-01-14 09:00:00,75.0,81.4397,train
2010-01-14 10:00:00,79.0,73.7893,train
2010-01-14 11:00:00,86.0,79.10374,train
2010-01-14 12:00:00,72.0,69.64686,train
2010-01-14 13:00:00,89.0,65.655075,train
2010-01-14 14:00:00,94.0,70.93143,train
2010-01-14 15:00:00,69.0,76.84996,train
2010-01-14 16:00:00,49.0,94.784355,train
2010-01-14 17:00:00,33.0,111.675026,train
2010-01-14 18:00:00,27.0,76.74723,train
2010-01-14 19:00:00,20.0,49.70102,train
2010-01-14 20:00:00,36.0,37.026394,train
2010-01-14 21:00:00,37.0,26.748709,train
2010-01-14 22:00:00,30.0,30.286877,train
2010-01-14 23:00:00,18.0,19.061993,train
2010-01-15 00:00:00,21.0,27.292315,train
2010-01-15 01:00:00,13.0,31.728691,train
2010-01-15 02:00:00,23.0,29.973345,train
2010-01-15 03:00:00,26.0,23.496164,train
2010-01-15 04:00:00,27.0,24.364958,train
2010-01-15 05:00:00,30.0,19.876556,train
2010-01-15 06:00:00,28.0,24.523287,train
2010-01-15 07:00:00,26.0,30.5514,train
2010-01-15 08:00:00,26.0,32.57296,train
2010-01-15 09:00:00,31.0,37.257954,train
2010-01-15 10:00:00,35.0,32.67156,train
2010-01-15 11:00:00,36.0,32.12044,train
2010-01-15 12:00:00,37.0,31.207226,train
2010-01-15 13:00:00,64.0,42.95428,train
2010-01-15 14:00:00,83.0,63.991695,train
2010-01-15 15:00:00,91.0,66.495865,train
2010-01-15 16:00:00,90.0,70.78359,train
2010-01-15 17:00:00,102.0,101.861946,train
2010-01-15 18:00:00,94.0,109.4448,train
2010-01-15 19:00:00,87.0,109.970146,train
2010-01-15 20:00:00,141.0,117.49893,train
2010-01-15 21:00:00,211.0,130.06175,train
2010-01-15 22:00:00,242.0,107.7618,train
2010-01-15 23:00:00,271.0,101.66505,train
2010-01-16 00:00:00,249.0,133.44766,train
2010-01-16 01:00:00,200.0,164.67166,train
2010-01-16 02:00:00,147.0,172.9963,train
2010-01-16 03:00:00,114.0,185.00189,train
2010-01-16 04:00:00,102.0,171.15305,train
2010-01-16 05:00:00,108.0,103.346275,train
2010-01-16 06:00:00,135.0,79.80469,train
2010-01-16 07:00:00,120.0,83.70767,train
2010-01-16 08:00:00,148.0,103.60065,train
2010-01-16 09:00:00,127.0,117.49859,train
2010-01-16 10:00:00,128.0,131.49828,train
2010-01-16 11:00:00,140.0,156.55914,train
2010-01-16 12:00:00,148.0,142.89642,train
2010-01-16 13:00:00,150.0,152.88249,train
2010-01-16 14:00:00,154.0,153.57915,train
2010-01-16 15:00:00,197.0,171.01874,train
2010-01-16 16:00:00,235.0,175.58078,train
2010-01-16 17:00:00,261.0,193.10204,train
2010-01-16 18:00:00,269.0,193.44197,train
2010-01-16 19:00:00,266.0,222.06317,train
2010-01-16 20:00:00,263.0,211.32677,train
2010-01-16 21:00:00,241.0,225.66052,train
2010-01-16 22:00:00,205.0,162.23973,train
2010-01-16 23:00:00,160.0,154.00044,train
2010-01-17 00:00:00,150.0,139.3886,train
2010-01-17 01:00:00,148.0,188.36725,train
2010-01-17 02:00:00,208.0,172.2138,train
2010-01-17 03:00:00,209.0,105.896126,train
2010-01-17 04:00:00,183.0,123.2375,train
2010-01-17 05:00:00,161.0,135.38744,train
2010-01-17 06:00:00,182.0,181.49074,train
2010-01-17 07:00:00,230.0,170.81871,train
2010-01-17 08:00:00,170.0,164.06955,train
2010-01-17 09:00:00,172.0,135.18411,train
2010-01-17 10:00:00,154.0,204.94908,train
2010-01-17 11:00:00,166.0,243.38606,train
2010-01-17 12:00:00,177.0,189.49112,train
2010-01-17 13:00:00,191.0,221.08737,train
2010-01-17 14:00:00,212.0,215.34282,train
2010-01-17 15:00:00,250.00000000000003,230.00787,train
2010-01-17 16:00:00,268.0,244.04478,train
2010-01-17 17:00:00,317.0,269.75372,train
2010-01-17 18:00:00,291.0,312.1444,train
2010-01-17 19:00:00,313.0,312.019,train
2010-01-17 20:00:00,282.0,292.4773,train
2010-01-17 21:00:00,282.0,305.54617,train
2010-01-17 22:00:00,303.0,293.03278,train
2010-01-17 23:00:00,349.0,262.26514,train
2010-01-18 00:00:00,407.0,244.80441,train
2010-01-18 01:00:00,361.0,171.0404,train
2010-01-18 02:00:00,234.0,191.35818,train
2010-01-18 03:00:00,149.0,186.69626,train
2010-01-18 04:00:00,147.0,213.84586,train
2010-01-18 05:00:00,184.0,249.46928,train
2010-01-18 06:00:00,161.0,118.13385,train
2010-01-18 07:00:00,137.0,97.39729,train
2010-01-18 08:00:00,146.0,123.49367,train
2010-01-18 09:00:00,144.0,156.93823,train
2010-01-18 10:00:00,154.0,156.03426,train
2010-01-18 11:00:00,173.0,155.54768,train
2010-01-18 12:00:00,188.0,168.36809,train
2010-01-18 13:00:00,203.0,174.53139,train
2010-01-18 14:00:00,233.0,219.4223,train
2010-01-18 15:00:00,408.0,255.83072,train
2010-01-18 16:00:00,435.0,274.21762,train
2010-01-18 17:00:00,403.0,299.1244,train
2010-01-18 18:00:00,360.0,295.35626,train
2010-01-18 19:00:00,402.0,407.72873,train
2010-01-18 20:00:00,358.0,419.3544,train
2010-01-18 21:00:00,383.0,322.70438,train
2010-01-18 22:00:00,332.0,303.65268,train
2010-01-18 23:00:00,274.0,361.12692,train
2010-01-19 00:00:00,256.0,293.8395,train
2010-01-19 01:00:00,302.0,325.72803,train
2010-01-19 02:00:00,330.0,307.09058,train
2010-01-19 03:00:00,367.0,267.99756,train
2010-01-19 04:00:00,297.0,258.15546,train
2010-01-19 05:00:00,331.0,296.33505,train
2010-01-19 06:00:00,323.0,321.12775,train
2010-01-19 07:00:00,339.0,346.02225,train
2010-01-19 08:00:00,301.0,357.6507,train
2010-01-19 09:00:00,310.0,325.58627,train
2010-01-19 10:00:00,305.0,340.1191,train
2010-01-19 11:00:00,313.0,298.77466,train
2010-01-19 12:00:00,336.0,316.29675,train
2010-01-19 13:00:00,357.0,335.82074,train
2010-01-19 14:00:00,485.0,348.3182,train
2010-01-19 15:00:00,426.0,356.06485,train
2010-01-19 16:00:00,403.0,377.7132,train
2010-01-19 17:00:00,374.0,370.71393,train
2010-01-19 18:00:00,333.0,461.10583,train
2010-01-19 19:00:00,343.0,353.19345,train
2010-01-19 20:00:00,364.0,283.0045,train
2010-01-19 21:00:00,389.0,260.8313,train
2010-01-19 22:00:00,368.0,233.18361,train
2010-01-19 23:00:00,267.0,252.71631,train
2010-01-20 00:00:00,71.0,268.42322,train
2010-01-20 01:00:00,81.0,286.97638,train
2010-01-20 02:00:00,51.0,271.59088,train
2010-01-20 03:00:00,49.0,167.81194,train
2010-01-20 04:00:00,44.0,38.782402,train
2010-01-20 05:00:00,45.0,47.243523,train
2010-01-20 06:00:00,35.0,27.23172,train
2010-01-20 07:00:00,29.0,30.86062,train
2010-01-20 08:00:00,27.0,32.801315,train
2010-01-20 09:00:00,29.0,34.824272,train
2010-01-20 10:00:00,16.0,27.393902,train
2010-01-20 11:00:00,23.0,22.277803,train
2010-01-20 12:00:00,28.0,23.037374,train
2010-01-20 13:00:00,22.0,30.947771,train
2010-01-20 14:00:00,11.0,21.15138,train
2010-01-20 15:00:00,25.0,30.057005,train
2010-01-20 16:00:00,16.0,34.007805,train
2010-01-20 17:00:00,20.0,29.509613,train
2010-01-20 18:00:00,20.0,21.013351,train
2010-01-20 19:00:00,18.0,26.351818,train
2010-01-20 20:00:00,18.0,18.438324,train
2010-01-20 21:00:00,17.0,19.31062,train
2010-01-20 22:00:00,17.0,20.798225,train
2010-01-20 23:00:00,17.0,19.410967,train
2010-01-21 00:00:00,15.0,18.801315,train
2010-01-21 01:00:00,19.0,18.900093,train
2010-01-21 02:00:00,16.0,19.773745,train
2010-01-21 03:00:00,18.0,18.782148,train
2010-01-21 04:00:00,18.0,18.034254,train
2010-01-21 05:00:00,18.0,20.39418,train
2010-01-21 06:00:00,26.0,17.242205,train
2010-01-21 07:00:00,26.0,18.902613,train
2010-01-21 08:00:00,25.0,18.09328,train
2010-01-21 09:00:00,24.0,18.223598,train
2010-01-21 10:00:00,15.0,24.081104,train
2010-01-21 11:00:00,17.0,31.121462,train
2010-01-21 12:00:00,15.0,28.215126,train
2010-01-21 13:00:00,21.0,30.569742,train
2010-01-21 14:00:00,40.0,47.035824,train
2010-01-21 15:00:00,51.0,33.18872,train
2010-01-21 16:00:00,45.0,27.733688,train
2010-01-21 17:00:00,61.0,34.22678,train
2010-01-21 18:00:00,72.0,49.430466,train
2010-01-21 19:00:00,38.0,51.941727,train
2010-01-21 20:00:00,35.0,47.782887,train
2010-01-21 21:00:00,29.0,81.056946,train
2010-01-21 22:00:00,26.0,85.65923,train
2010-01-21 23:00:00,18.0,45.63578,train
2010-01-22 00:00:00,15.0,33.14979,train
2010-01-22 01:00:00,15.0,29.584646,train
2010-01-22 02:00:00,22.0,27.481415,train
2010-01-22 03:00:00,21.0,20.544891,train
2010-01-22 04:00:00,19.0,17.792286,train
2010-01-22 05:00:00,22.0,19.021849,train
2010-01-22 06:00:00,25.0,25.888697,train
2010-01-22 07:00:00,22.0,24.814157,train
2010-01-22 08:00:00,26.0,22.82256,train
2010-01-22 09:00:00,32.0,23.75126,train
2010-01-22 10:00:00,30.0,25.246132,train
2010-01-22 11:00:00,32.0,23.469156,train
2010-01-22 12:00:00,30.0,25.51293,train
2010-01-22 13:00:00,32.0,33.063984,train
2010-01-22 14:00:00,37.0,31.353899,train
2010-01-22 15:00:00,49.0,35.195755,train
2010-01-22 16:00:00,47.0,34.470325,train
2010-01-22 17:00:00,39.0,36.568165,train
2010-01-22 18:00:00,35.0,40.135273,train
2010-01-22 19:00:00,48.0,46.41324,train
2010-01-22 20:00:00,49.0,45.071693,train
2010-01-22 21:00:00,24.0,40.479046,train
2010-01-22 22:00:00,23.0,36.664852,train
2010-01-22 23:00:00,20.0,45.732365,train
2010-01-23 00:00:00,19.0,45.122093,train
2010-01-23 01:00:00,16.0,52.44975,train
2010-01-23 02:00:00,22.0,32.702717,train
2010-01-23 03:00:00,24.0,27.704569,train
2010-01-23 04:00:00,24.0,25.744078,train
2010-01-23 05:00:00,41.0,22.058846,train
2010-01-23 06:00:00,23.0,27.499146,train
2010-01-23 07:00:00,19.0,28.84857,train
2010-01-23 08:00:00,15.0,28.06594,train
2010-01-23 09:00:00,19.0,41.448112,train
2010-01-23 10:00:00,17.0,26.914543,train
2010-01-23 11:00:00,17.0,24.6667,train
2010-01-23 12:00:00,22.0,23.691824,train
2010-01-23 13:00:00,22.97058823529412,30.33577,train
2010-01-23 14:00:00,23.94117647058824,35.043816,train
2010-01-23 15:00:00,24.91176470588235,35.762928,train
2010-01-23 16:00:00,25.88235294117647,37.7501,train
2010-01-23 17:00:00,26.852941176470587,34.906967,train
2010-01-23 18:00:00,27.823529411764707,34.82716,train
2010-01-23 19:00:00,101.0,35.209095,train
2010-01-23 20:00:00,104.5,65.338165,train
2010-01-23 21:00:00,85.0,49.449184,train
2010-01-23 22:00:00,75.5,43.112885,train
2010-01-23 23:00:00,63.5,85.326385,train
2010-01-24 00:00:00,56.5,84.96489,train
2010-01-24 01:00:00,47.0,99.720894,train
2010-01-24 02:00:00,51.0,83.28283,train
2010-01-24 03:00:00,49.0,70.07882,train
2010-01-24 04:00:00,52.0,59.71594,train
2010-01-24 05:00:00,47.0,67.85328,train
2010-01-24 06:00:00,49.0,81.99328,train
2010-01-24 07:00:00,49.5,73.77729,train
2010-01-24 08:00:00,52.0,73.32116,train
2010-01-24 09:00:00,50.0,69.42961,train
2010-01-24 10:00:00,51.0,82.530655,train
2010-01-24 11:00:00,50.84,63.887325,train
2010-01-24 12:00:00,52.0,60.965782,train
2010-01-24 13:00:00,58.0,64.21347,train
2010-01-24 14:00:00,62.0,61.701782,train
2010-01-24 15:00:00,70.0,61.12729,train
2010-01-24 16:00:00,88.0,61.12111,train
2010-01-24 17:00:00,96.0,63.832382,train
2010-01-24 18:00:00,97.0,63.11307,train
2010-01-24 19:00:00,101.0,62.659424,train
2010-01-24 20:00:00,104.5,69.28693,train
2010-01-24 21:00:00,85.0,71.04422,train
2010-01-24 22:00:00,75.5,67.085915,train
2010-01-24 23:00:00,63.5,64.30851,train
2010-01-25 00:00:00,56.5,58.950428,train
2010-01-25 01:00:00,47.0,41.848564,train
2010-01-25 02:00:00,51.0,44.323025,train
2010-01-25 03:00:00,49.0,46.01754,train
