date,real,predicho,set
2010-01-11 11:00:00,13.0,31.095379,train
2010-01-11 12:00:00,13.0,30.7482,train
2010-01-11 13:00:00,13.0,33.0737,train
2010-01-11 14:00:00,17.0,22.98638,train
2010-01-11 15:00:00,20.0,23.860018,train
2010-01-11 16:00:00,27.0,25.581186,train
2010-01-11 17:00:00,20.0,20.660982,train
2010-01-11 18:00:00,15.0,19.535583,train
2010-01-11 19:00:00,21.0,21.337908,train
2010-01-11 20:00:00,21.0,23.34443,train
2010-01-11 21:00:00,37.0,27.485601,train
2010-01-11 22:00:00,26.0,21.854836,train
2010-01-11 23:00:00,15.0,29.607927,train
2010-01-12 00:00:00,9.0,35.922623,train
2010-01-12 01:00:00,11.0,32.029797,train
2010-01-12 02:00:00,11.0,48.295536,train
2010-01-12 03:00:00,16.0,48.767197,train
2010-01-12 04:00:00,13.0,33.991302,train
2010-01-12 05:00:00,15.0,25.441555,train
2010-01-12 06:00:00,21.0,23.334383,train
2010-01-12 07:00:00,24.0,26.04845,train
2010-01-12 08:00:00,22.0,20.862259,train
2010-01-12 09:00:00,22.0,22.655191,train
2010-01-12 10:00:00,22.0,16.952528,train
2010-01-12 11:00:00,19.0,21.885155,train
2010-01-12 12:00:00,23.0,23.651846,train
2010-01-12 13:00:00,25.0,22.562904,train
2010-01-12 14:00:00,25.0,22.562904,train
2010-01-12 15:00:00,31.0,24.869888,train
2010-01-12 16:00:00,25.0,29.071568,train
2010-01-12 17:00:00,22.0,32.658226,train
2010-01-12 18:00:00,22.0,29.949205,train
2010-01-12 19:00:00,15.0,27.42431,train
2010-01-12 20:00:00,16.0,31.376461,train
2010-01-12 21:00:00,11.0,24.638914,train
2010-01-12 22:00:00,11.0,21.712675,train
2010-01-12 23:00:00,12.0,22.943033,train
2010-01-13 00:00:00,11.0,19.042269,train
2010-01-13 01:00:00,12.0,22.63881,train
2010-01-13 02:00:00,27.0,22.63881,train
2010-01-13 03:00:00,28.0,22.170061,train
2010-01-13 04:00:00,34.0,24.77648,train
2010-01-13 05:00:00,33.0,21.991083,train
2010-01-13 06:00:00,36.0,21.978207,train
2010-01-13 07:00:00,26.0,32.06552,train
2010-01-13 08:00:00,49.0,32.06552,train
2010-01-13 09:00:00,52.0,36.503193,train
2010-01-13 10:00:00,47.0,36.503193,train
2010-01-13 11:00:00,47.0,39.62953,train
2010-01-13 12:00:00,39.0,36.540184,train
2010-01-13 13:00:00,59.0,46.057278,train
2010-01-13 14:00:00,76.0,64.77502,train
2010-01-13 15:00:00,96.0,57.588696,train
2010-01-13 16:00:00,95.0,53.502785,train
2010-01-13 17:00:00,68.0,92.41601,train
2010-01-13 18:00:00,65.0,84.61383,train
2010-01-13 19:00:00,75.0,98.09514,train
2010-01-13 20:00:00,257.0,127.573784,train
2010-01-13 21:00:00,174.0,113.5332,train
2010-01-13 22:00:00,164.0,88.39753,train
2010-01-13 23:00:00,161.0,86.12185,train
2010-01-14 00:00:00,137.0,84.538,train
2010-01-14 01:00:00,92.0,186.48956,train
2010-01-14 02:00:00,64.0,105.07143,train
2010-01-14 03:00:00,87.0,96.71082,train
2010-01-14 04:00:00,87.0,108.35746,train
2010-01-14 05:00:00,84.0,102.979996,train
2010-01-14 06:00:00,95.0,69.120445,train
2010-01-14 07:00:00,79.0,62.81442,train
2010-01-14 08:00:00,75.0,89.03912,train
2010-01-14 09:00:00,79.0,76.05374,train
2010-01-14 10:00:00,86.0,71.91527,train
2010-01-14 11:00:00,72.0,80.64114,train
2010-01-14 12:00:00,89.0,66.281334,train
2010-01-14 13:00:00,94.0,65.691086,train
2010-01-14 14:00:00,69.0,66.557495,train
2010-01-14 15:00:00,49.0,75.12816,train
2010-01-14 16:00:00,33.0,95.24086,train
2010-01-14 17:00:00,27.0,116.6422,train
2010-01-14 18:00:00,20.0,82.20873,train
2010-01-14 19:00:00,36.0,54.825394,train
2010-01-14 20:00:00,37.0,39.54767,train
2010-01-14 21:00:00,30.0,32.585373,train
2010-01-14 22:00:00,18.0,27.214617,train
2010-01-14 23:00:00,21.0,17.534576,train
2010-01-15 00:00:00,13.0,30.43776,train
2010-01-15 01:00:00,23.0,35.66257,train
2010-01-15 02:00:00,26.0,28.509026,train
2010-01-15 03:00:00,27.0,17.483938,train
2010-01-15 04:00:00,30.0,21.864777,train
2010-01-15 05:00:00,28.0,21.588606,train
2010-01-15 06:00:00,26.0,26.62494,train
2010-01-15 07:00:00,26.0,32.411552,train
2010-01-15 08:00:00,31.0,31.91607,train
2010-01-15 09:00:00,35.0,36.107,train
2010-01-15 10:00:00,36.0,34.58621,train
2010-01-15 11:00:00,37.0,29.645554,train
2010-01-15 12:00:00,64.0,29.86094,train
2010-01-15 13:00:00,83.0,40.136185,train
2010-01-15 14:00:00,91.0,59.28108,train
2010-01-15 15:00:00,90.0,75.205826,train
2010-01-15 16:00:00,102.0,74.7303,train
2010-01-15 17:00:00,94.0,107.44327,train
2010-01-15 18:00:00,87.0,109.83933,train
2010-01-15 19:00:00,141.0,111.05051,train
2010-01-15 20:00:00,211.0,118.34876,train
2010-01-15 21:00:00,242.0,129.10558,train
2010-01-15 22:00:00,271.0,118.09444,train
2010-01-15 23:00:00,249.0,100.927124,train
2010-01-16 00:00:00,200.0,135.60799,train
2010-01-16 01:00:00,147.0,147.34021,train
2010-01-16 02:00:00,114.0,149.7073,train
2010-01-16 03:00:00,102.0,157.50261,train
2010-01-16 04:00:00,108.0,134.82515,train
2010-01-16 05:00:00,135.0,91.87191,train
2010-01-16 06:00:00,120.0,75.16822,train
2010-01-16 07:00:00,148.0,87.08299,train
2010-01-16 08:00:00,127.0,113.68829,train
2010-01-16 09:00:00,128.0,162.53065,train
2010-01-16 10:00:00,140.0,166.75304,train
2010-01-16 11:00:00,148.0,207.70485,train
2010-01-16 12:00:00,150.0,171.22635,train
2010-01-16 13:00:00,154.0,192.47195,train
2010-01-16 14:00:00,197.0,210.2334,train
2010-01-16 15:00:00,235.0,221.11868,train
2010-01-16 16:00:00,261.0,169.61768,train
2010-01-16 17:00:00,269.0,179.8952,train
2010-01-16 18:00:00,266.0,174.92456,train
2010-01-16 19:00:00,263.0,214.11269,train
2010-01-16 20:00:00,241.0,195.76128,train
2010-01-16 21:00:00,205.0,198.80815,train
2010-01-16 22:00:00,160.0,126.993416,train
2010-01-16 23:00:00,150.0,122.70628,train
2010-01-17 00:00:00,148.0,100.836075,train
2010-01-17 01:00:00,208.0,169.04785,train
2010-01-17 02:00:00,209.0,178.86731,train
2010-01-17 03:00:00,183.0,88.081116,train
2010-01-17 04:00:00,161.0,104.995224,train
2010-01-17 05:00:00,182.0,169.90762,train
2010-01-17 06:00:00,230.0,177.33488,train
2010-01-17 07:00:00,170.0,150.99442,train
2010-01-17 08:00:00,172.0,181.37534,train
2010-01-17 09:00:00,154.0,171.07657,train
2010-01-17 10:00:00,166.0,265.65372,train
2010-01-17 11:00:00,177.0,265.28952,train
2010-01-17 12:00:00,191.0,217.00119,train
2010-01-17 13:00:00,212.0,244.23428,train
2010-01-17 14:00:00,250.00000000000003,228.44164,train
2010-01-17 15:00:00,268.0,249.2708,train
2010-01-17 16:00:00,317.0,241.24913,train
2010-01-17 17:00:00,291.0,257.16354,train
2010-01-17 18:00:00,313.0,301.0263,train
2010-01-17 19:00:00,282.0,294.89975,train
2010-01-17 20:00:00,282.0,258.0922,train
2010-01-17 21:00:00,303.0,285.0714,train
2010-01-17 22:00:00,349.0,252.49467,train
2010-01-17 23:00:00,407.0,257.18625,train
2010-01-18 00:00:00,361.0,205.22876,train
2010-01-18 01:00:00,234.0,107.18787,train
2010-01-18 02:00:00,149.0,144.27289,train
2010-01-18 03:00:00,147.0,169.9572,train
2010-01-18 04:00:00,184.0,223.13103,train
2010-01-18 05:00:00,161.0,289.81387,train
2010-01-18 06:00:00,137.0,119.1102,train
2010-01-18 07:00:00,146.0,115.57178,train
2010-01-18 08:00:00,144.0,144.00218,train
2010-01-18 09:00:00,154.0,140.52586,train
2010-01-18 10:00:00,173.0,162.68852,train
2010-01-18 11:00:00,188.0,196.74054,train
2010-01-18 12:00:00,203.0,203.15062,train
2010-01-18 13:00:00,233.0,210.10712,train
2010-01-18 14:00:00,408.0,272.73816,train
2010-01-18 15:00:00,435.0,281.23203,train
2010-01-18 16:00:00,403.0,260.66818,train
2010-01-18 17:00:00,360.0,285.38797,train
2010-01-18 18:00:00,402.0,293.85248,train
2010-01-18 19:00:00,358.0,390.8174,train
2010-01-18 20:00:00,383.0,388.71838,train
2010-01-18 21:00:00,332.0,290.9844,train
2010-01-18 22:00:00,274.0,276.43466,train
2010-01-18 23:00:00,256.0,321.47668,train
2010-01-19 00:00:00,302.0,293.325,train
2010-01-19 01:00:00,330.0,311.9076,train
2010-01-19 02:00:00,367.0,295.23608,train
2010-01-19 03:00:00,297.0,261.238,train
2010-01-19 04:00:00,331.0,258.1629,train
2010-01-19 05:00:00,323.0,290.4966,train
2010-01-19 06:00:00,339.0,307.90164,train
2010-01-19 07:00:00,301.0,326.28796,train
2010-01-19 08:00:00,310.0,338.9224,train
2010-01-19 09:00:00,305.0,313.48428,train
2010-01-19 10:00:00,313.0,330.3152,train
2010-01-19 11:00:00,336.0,275.20502,train
2010-01-19 12:00:00,357.0,296.54938,train
2010-01-19 13:00:00,485.0,331.2504,train
2010-01-19 14:00:00,426.0,355.93237,train
2010-01-19 15:00:00,403.0,334.34402,train
2010-01-19 16:00:00,374.0,350.95084,train
2010-01-19 17:00:00,333.0,347.2347,train
2010-01-19 18:00:00,343.0,433.76492,train
2010-01-19 19:00:00,364.0,320.35974,train
2010-01-19 20:00:00,389.0,252.24702,train
2010-01-19 21:00:00,368.0,237.94617,train
2010-01-19 22:00:00,267.0,209.90434,train
2010-01-19 23:00:00,71.0,207.98653,train
2010-01-20 00:00:00,81.0,279.38855,train
2010-01-20 01:00:00,51.0,283.72366,train
2010-01-20 02:00:00,49.0,263.09027,train
2010-01-20 03:00:00,44.0,155.38843,train
2010-01-20 04:00:00,45.0,21.213953,train
2010-01-20 05:00:00,35.0,33.632805,train
2010-01-20 06:00:00,29.0,14.900426,train
2010-01-20 07:00:00,27.0,39.586403,train
2010-01-20 08:00:00,29.0,43.233967,train
2010-01-20 09:00:00,16.0,34.419815,train
2010-01-20 10:00:00,23.0,33.784775,train
2010-01-20 11:00:00,28.0,19.066938,train
2010-01-20 12:00:00,22.0,22.38383,train
2010-01-20 13:00:00,11.0,30.766298,train
2010-01-20 14:00:00,25.0,20.419136,train
2010-01-20 15:00:00,16.0,31.269268,train
2010-01-20 16:00:00,20.0,35.340847,train
2010-01-20 17:00:00,20.0,30.002869,train
2010-01-20 18:00:00,18.0,18.700457,train
2010-01-20 19:00:00,18.0,23.24875,train
2010-01-20 20:00:00,17.0,17.757322,train
2010-01-20 21:00:00,17.0,22.464056,train
2010-01-20 22:00:00,17.0,21.474915,train
2010-01-20 23:00:00,15.0,19.40539,train
2010-01-21 00:00:00,19.0,18.665749,train
2010-01-21 01:00:00,16.0,18.634151,train
2010-01-21 02:00:00,18.0,20.164793,train
2010-01-21 03:00:00,18.0,18.634151,train
2010-01-21 04:00:00,18.0,17.80666,train
2010-01-21 05:00:00,26.0,19.853106,train
2010-01-21 06:00:00,26.0,15.952337,train
2010-01-21 07:00:00,25.0,18.027472,train
2010-01-21 08:00:00,24.0,17.052639,train
2010-01-21 09:00:00,15.0,17.052639,train
2010-01-21 10:00:00,17.0,26.312487,train
2010-01-21 11:00:00,15.0,33.63197,train
2010-01-21 12:00:00,21.0,27.408096,train
2010-01-21 13:00:00,40.0,30.290812,train
2010-01-21 14:00:00,51.0,53.92067,train
2010-01-21 15:00:00,45.0,37.99276,train
2010-01-21 16:00:00,61.0,37.25608,train
2010-01-21 17:00:00,72.0,43.690044,train
2010-01-21 18:00:00,38.0,47.80062,train
2010-01-21 19:00:00,35.0,50.81901,train
2010-01-21 20:00:00,29.0,52.8006,train
2010-01-21 21:00:00,26.0,80.39364,train
2010-01-21 22:00:00,18.0,75.83599,train
2010-01-21 23:00:00,15.0,46.735313,train
2010-01-22 00:00:00,15.0,34.115753,train
2010-01-22 01:00:00,22.0,30.12746,train
2010-01-22 02:00:00,21.0,27.027515,train
2010-01-22 03:00:00,19.0,18.170769,train
2010-01-22 04:00:00,22.0,13.808513,train
2010-01-22 05:00:00,25.0,14.333682,train
2010-01-22 06:00:00,22.0,22.787725,train
2010-01-22 07:00:00,26.0,21.298128,train
2010-01-22 08:00:00,32.0,21.298128,train
2010-01-22 09:00:00,30.0,20.50083,train
2010-01-22 10:00:00,32.0,21.562029,train
2010-01-22 11:00:00,30.0,19.15108,train
2010-01-22 12:00:00,32.0,29.924753,train
2010-01-22 13:00:00,37.0,35.368767,train
2010-01-22 14:00:00,49.0,35.475147,train
2010-01-22 15:00:00,47.0,37.977547,train
2010-01-22 16:00:00,39.0,39.102943,train
2010-01-22 17:00:00,35.0,39.750668,train
2010-01-22 18:00:00,48.0,46.74599,train
2010-01-22 19:00:00,49.0,50.077816,train
2010-01-22 20:00:00,24.0,50.345333,train
2010-01-22 21:00:00,23.0,41.408318,train
2010-01-22 22:00:00,20.0,41.438133,train
2010-01-22 23:00:00,19.0,45.906887,train
2010-01-23 00:00:00,16.0,43.46696,train
2010-01-23 01:00:00,22.0,57.485435,train
2010-01-23 02:00:00,24.0,38.29136,train
2010-01-23 03:00:00,24.0,29.450573,train
2010-01-23 04:00:00,41.0,28.74644,train
2010-01-23 05:00:00,23.0,22.089144,train
2010-01-23 06:00:00,19.0,28.59795,train
2010-01-23 07:00:00,15.0,25.978668,train
2010-01-23 08:00:00,19.0,24.543512,train
2010-01-23 09:00:00,17.0,38.566944,train
2010-01-23 10:00:00,17.0,32.500835,train
2010-01-23 11:00:00,22.0,31.815485,train
2010-01-23 12:00:00,22.97058823529412,32.018066,train
2010-01-23 13:00:00,23.94117647058824,41.474365,train
2010-01-23 14:00:00,24.91176470588235,41.73123,train
2010-01-23 15:00:00,25.88235294117647,48.224987,train
2010-01-23 16:00:00,26.852941176470587,46.28992,train
2010-01-23 17:00:00,27.823529411764707,47.2116,train
2010-01-23 18:00:00,101.0,40.10522,train
2010-01-23 19:00:00,104.5,37.683876,train
2010-01-23 20:00:00,85.0,71.48732,train
2010-01-23 21:00:00,75.5,55.912327,train
2010-01-23 22:00:00,63.5,45.64623,train
2010-01-23 23:00:00,56.5,85.00356,train
2010-01-24 00:00:00,47.0,91.66885,train
2010-01-24 01:00:00,51.0,103.326454,train
2010-01-24 02:00:00,49.0,77.16106,train
2010-01-24 03:00:00,52.0,58.74605,train
2010-01-24 04:00:00,47.0,55.99218,train
2010-01-24 05:00:00,49.0,72.42542,train
2010-01-24 06:00:00,49.5,82.862755,train
2010-01-24 07:00:00,52.0,79.382454,train
2010-01-24 08:00:00,50.0,74.97759,train
2010-01-24 09:00:00,51.0,74.02806,train
2010-01-24 10:00:00,50.84,129.877,train
2010-01-24 11:00:00,52.0,63.11144,train
2010-01-24 12:00:00,58.0,78.044785,train
2010-01-24 13:00:00,62.0,75.48022,train
2010-01-24 14:00:00,70.0,75.21229,train
2010-01-24 15:00:00,88.0,66.2771,train
2010-01-24 16:00:00,96.0,66.972244,train
2010-01-24 17:00:00,97.0,60.500843,train
2010-01-24 18:00:00,101.0,55.38709,train
2010-01-24 19:00:00,104.5,51.13552,train
2010-01-24 20:00:00,85.0,56.301785,train
2010-01-24 21:00:00,75.5,62.62272,train
2010-01-24 22:00:00,63.5,57.854862,train
2010-01-24 23:00:00,56.5,56.62614,train
2010-01-25 00:00:00,47.0,59.19899,train
2010-01-25 01:00:00,51.0,43.924606,train
2010-01-25 02:00:00,49.0,45.013084,train
2010-01-25 03:00:00,52.0,42.15588,train
